[2026-07-01T12:50:14-0700] watchdog starting interval=60s stale=600s
[2026-07-01T12:50:15-0700] runner active pids=[54360, 54362, 54367]; freshness=0s; completed=0/6; current=top-level
[2026-07-02T09:02:53-0700] runner active pids=[93101, 93102, 93103]; freshness=16s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T09:03:53-0700] runner active pids=[93101, 93102, 93103]; freshness=7s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T09:04:53-0700] runner active pids=[93101, 93102, 93103]; freshness=0s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T09:05:54-0700] runner active pids=[93101, 93102, 93103]; freshness=1s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T09:06:54-0700] runner active pids=[93101, 93102, 93103]; freshness=4s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T09:07:54-0700] runner active pids=[93101, 93102, 93103]; freshness=8s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T09:08:54-0700] runner active pids=[93101, 93102, 93103]; freshness=0s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T09:09:54-0700] runner active pids=[93101, 93102, 93103]; freshness=0s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T09:10:54-0700] runner active pids=[93101, 93102, 93103]; freshness=5s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T09:11:54-0700] runner active pids=[93101, 93102, 93103]; freshness=18s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T09:12:54-0700] runner active pids=[93101, 93102, 93103]; freshness=0s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T09:13:54-0700] runner active pids=[93101, 93102, 93103]; freshness=6s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T09:14:54-0700] runner active pids=[93101, 93102, 93103]; freshness=2s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T09:15:55-0700] runner active pids=[93101, 93102, 93103]; freshness=0s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T09:16:55-0700] runner active pids=[93101, 93102, 93103]; freshness=1s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T09:17:55-0700] runner active pids=[93101, 93102, 93103]; freshness=2s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T09:18:55-0700] runner active pids=[93101, 93102, 93103]; freshness=16s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T09:19:55-0700] runner active pids=[93101, 93102, 93103]; freshness=11s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T09:20:55-0700] runner active pids=[93101, 93102, 93103]; freshness=1s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T09:21:55-0700] runner active pids=[93101, 93102, 93103]; freshness=2s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T09:22:55-0700] runner active pids=[93101, 93102, 93103]; freshness=10s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T09:23:55-0700] runner active pids=[93101, 93102, 93103]; freshness=4s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T09:24:55-0700] runner active pids=[93101, 93102, 93103]; freshness=11s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T09:25:56-0700] runner active pids=[93101, 93102, 93103]; freshness=17s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T09:26:56-0700] runner active pids=[93101, 93102, 93103]; freshness=16s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T09:27:56-0700] runner active pids=[93101, 93102, 93103]; freshness=6s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T09:28:56-0700] runner active pids=[93101, 93102, 93103]; freshness=1s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T09:29:56-0700] runner active pids=[93101, 93102, 93103]; freshness=1s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T09:30:56-0700] runner active pids=[93101, 93102, 93103]; freshness=1s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T09:31:56-0700] runner active pids=[93101, 93102, 93103]; freshness=1s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T09:32:56-0700] runner active pids=[93101, 93102, 93103]; freshness=2s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T09:33:56-0700] runner active pids=[93101, 93102, 93103]; freshness=1s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T09:34:57-0700] runner active pids=[93101, 93102, 93103]; freshness=5s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T09:35:57-0700] runner active pids=[93101, 93102, 93103]; freshness=1s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T09:36:57-0700] runner active pids=[93101, 93102, 93103]; freshness=0s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T09:37:57-0700] runner active pids=[93101, 93102, 93103]; freshness=0s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T09:38:57-0700] runner active pids=[93101, 93102, 93103]; freshness=8s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T09:39:57-0700] runner active pids=[93101, 93102, 93103]; freshness=0s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T09:40:57-0700] runner active pids=[93101, 93102, 93103]; freshness=1s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T09:41:57-0700] runner active pids=[93101, 93102, 93103]; freshness=12s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T09:42:58-0700] runner active pids=[93101, 93102, 93103]; freshness=0s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T09:43:58-0700] runner active pids=[93101, 93102, 93103]; freshness=2s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T09:44:58-0700] runner active pids=[93101, 93102, 93103]; freshness=5s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T09:45:58-0700] runner active pids=[93101, 93102, 93103]; freshness=7s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T09:46:58-0700] runner active pids=[93101, 93102, 93103]; freshness=0s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T09:47:58-0700] runner active pids=[93101, 93102, 93103]; freshness=3s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T09:48:58-0700] runner active pids=[93101, 93102, 93103]; freshness=8s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T09:49:58-0700] runner active pids=[93101, 93102, 93103]; freshness=2s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T09:50:58-0700] runner active pids=[93101, 93102, 93103]; freshness=0s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T09:51:58-0700] runner active pids=[93101, 93102, 93103]; freshness=2s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T09:52:59-0700] runner active pids=[93101, 93102, 93103]; freshness=2s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T09:53:59-0700] runner active pids=[93101, 93102, 93103]; freshness=0s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T09:54:59-0700] runner active pids=[93101, 93102, 93103]; freshness=3s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T09:55:59-0700] runner active pids=[93101, 93102, 93103]; freshness=11s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T09:56:59-0700] runner active pids=[93101, 93102, 93103]; freshness=27s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T09:57:59-0700] runner active pids=[93101, 93102, 93103]; freshness=3s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T09:58:59-0700] runner active pids=[93101, 93102, 93103]; freshness=2s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T09:59:59-0700] runner active pids=[93101, 93102, 93103]; freshness=2s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T10:00:59-0700] runner active pids=[93101, 93102, 93103]; freshness=1s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T10:02:00-0700] runner active pids=[93101, 93102, 93103]; freshness=6s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T10:03:00-0700] runner active pids=[93101, 93102, 93103]; freshness=2s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T10:04:00-0700] runner active pids=[93101, 93102, 93103]; freshness=14s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T10:05:00-0700] runner active pids=[93101, 93102, 93103]; freshness=1s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T10:06:00-0700] runner active pids=[93101, 93102, 93103]; freshness=3s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T10:07:00-0700] runner active pids=[93101, 93102, 93103]; freshness=7s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T10:08:00-0700] runner active pids=[93101, 93102, 93103]; freshness=53s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T10:09:00-0700] runner active pids=[93101, 93102, 93103]; freshness=113s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T10:10:00-0700] runner active pids=[93101, 93102, 93103]; freshness=173s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T10:11:01-0700] runner active pids=[93101, 93102, 93103]; freshness=233s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T10:12:01-0700] runner active pids=[93101, 93102, 93103]; freshness=293s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T10:13:01-0700] runner active pids=[93101, 93102, 93103]; freshness=353s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T10:14:01-0700] runner active pids=[93101, 93102, 93103]; freshness=413s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T10:15:01-0700] runner active pids=[93101, 93102, 93103]; freshness=473s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T10:16:01-0700] runner active pids=[93101, 93102, 93103]; freshness=533s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T10:17:01-0700] runner active pids=[93101, 93102, 93103]; freshness=594s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T10:18:01-0700] stale runner detected age=654s pids=[93101, 93102, 93103]; terminating and resuming
[2026-07-02T10:18:07-0700] launched resume session=gitlab_alloc_resume_uce_budget160_rep1_119 job=gitlab_strong_allocation_spruce_budget160_rep1 next_t=119 merged=/Users/sanjay/projects/BerkeleyProjects/Research/IanWaudbySmith/coldStartPrompts/results/gitlab_strong_arm/allocation_160/logs/gitlab_strong_allocation_spruce_budget160_rep1_trial0_2026-07-02T12-22-26Z_MERGED_SO_FAR.jsonl
[2026-07-02T10:19:07-0700] runner active pids=[1144, 1145, 1146]; freshness=16s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T10:20:07-0700] runner active pids=[1144, 1145, 1146]; freshness=0s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T10:21:07-0700] runner active pids=[1144, 1145, 1146]; freshness=14s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T10:22:07-0700] runner active pids=[1144, 1145, 1146]; freshness=2s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T10:23:07-0700] runner active pids=[1144, 1145, 1146]; freshness=5s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T10:24:07-0700] runner active pids=[1144, 1145, 1146]; freshness=2s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T10:25:08-0700] runner active pids=[1144, 1145, 1146]; freshness=1s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T10:26:08-0700] runner active pids=[1144, 1145, 1146]; freshness=10s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T10:27:08-0700] runner active pids=[1144, 1145, 1146]; freshness=7s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T10:28:08-0700] runner active pids=[1144, 1145, 1146]; freshness=1s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T10:29:08-0700] runner active pids=[1144, 1145, 1146]; freshness=6s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T10:30:08-0700] runner active pids=[1144, 1145, 1146]; freshness=12s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T10:31:08-0700] runner active pids=[1144, 1145, 1146]; freshness=1s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T10:32:08-0700] runner active pids=[1144, 1145, 1146]; freshness=40s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T10:33:09-0700] runner active pids=[1144, 1145, 1146]; freshness=3s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T10:34:09-0700] runner active pids=[1144, 1145, 1146]; freshness=0s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T10:35:09-0700] runner active pids=[1144, 1145, 1146]; freshness=7s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T10:36:09-0700] runner active pids=[1144, 1145, 1146]; freshness=3s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T10:37:09-0700] runner active pids=[1144, 1145, 1146]; freshness=0s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T10:38:09-0700] runner active pids=[1144, 1145, 1146]; freshness=4s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T10:39:09-0700] runner active pids=[1144, 1145, 1146]; freshness=0s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T10:40:09-0700] runner active pids=[1144, 1145, 1146]; freshness=3s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T10:41:09-0700] runner active pids=[1144, 1145, 1146]; freshness=1s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T10:42:10-0700] runner active pids=[1144, 1145, 1146]; freshness=2s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T10:43:10-0700] runner active pids=[1144, 1145, 1146]; freshness=3s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T10:44:10-0700] runner active pids=[1144, 1145, 1146]; freshness=16s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T10:45:10-0700] runner active pids=[1144, 1145, 1146]; freshness=4s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T10:46:10-0700] runner active pids=[1144, 1145, 1146]; freshness=0s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T10:47:10-0700] runner active pids=[1144, 1145, 1146]; freshness=3s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T10:48:10-0700] runner active pids=[1144, 1145, 1146]; freshness=5s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T10:49:10-0700] runner active pids=[1144, 1145, 1146]; freshness=3s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T10:50:10-0700] runner active pids=[1144, 1145, 1146]; freshness=4s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T10:51:11-0700] runner active pids=[1144, 1145, 1146]; freshness=12s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T10:52:11-0700] runner active pids=[1144, 1145, 1146]; freshness=2s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
[2026-07-02T10:53:11-0700] runner active pids=[1144, 1145, 1146]; freshness=17s; completed=3/6; current=gitlab_strong_allocation_spruce_budget160_rep1
